project_id,deployment_id,subproject_name,subproject_design,placename,longitude,latitude,start_date,end_date,event_name,event_description,event_type,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,recorded_by,plot_treatment,plot_treatment_description,detection_distance
p197,Plot39-July2017_d27925,Sanctuary Forest,,Plot39-July2017,112.02428,1.42094,2017-04-28 00:00:00,2017-07-15 00:00:00,,,,None,,None,,SFC-39,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot12-July2017_d27901,Reserve Forest,,Plot12-July2017,111.99201,1.40484,2017-05-06 00:00:00,2017-07-22 00:00:00,,,,None,,None,,SFC-12,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot11-July2017_d27900,Reserve Forest,,Plot11-July2017,111.98035,1.40998,2017-05-07 00:00:00,2017-07-23 00:00:00,,,,None,,None,,SFC-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot33-July2017_d27922,Sanctuary Forest,,Plot33-July2017,112.00983,1.41524,2017-05-05 00:00:00,2017-07-17 00:00:00,,,,None,,None,,SFC-33,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot15-July2017_d27904,Buffer Forest,,Plot15-July2017,112.00831,1.41190,2017-04-29 00:00:00,2017-07-16 00:00:00,,,,None,,None,,SFC-15,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot17-July2017_d27905,Buffer Forest,,Plot17-July2017,112.01824,1.41268,2017-04-28 00:00:00,2017-07-15 00:00:00,,,,None,,None,,SFC-17,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot27-July2017_d27915,Sanctuary Forest,,Plot27-July2017,112.00315,1.42940,2017-05-03 00:00:00,2017-07-14 00:00:00,,,,None,,None,,SFC-27,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot18-July2017_d27906,Buffer Forest,,Plot18-July2017,112.00639,1.40089,2017-05-03 00:00:00,2017-07-16 00:00:00,,,,None,,None,,SFC-18,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot19-July2017_d27907,Buffer Forest,,Plot19-July2017,112.00227,1.40526,2017-05-03 00:00:00,2017-07-13 00:00:00,,,,None,,None,,SFC-19,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot20-July2017_d27908,Buffer Forest,,Plot20-July2017,112.00363,1.41058,2017-05-03 00:00:00,2017-06-24 00:00:00,,,,None,,None,,SFC-20,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot31-July2017_d27918,Sanctuary Forest,,Plot31-July2017,112.01243,1.41957,2017-05-01 00:00:00,2017-06-29 00:00:00,,,,None,,None,,SFC-31,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot23-July2017_d27911,Sanctuary Forest,,Plot23-July2017,112.00882,1.42287,2017-05-01 00:00:00,2017-07-18 00:00:00,,,,None,,None,,SFC-23,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot26-July2017_d27914,Sanctuary Forest,,Plot26-July2017,112.00652,1.42851,2017-05-03 00:00:00,2017-07-14 00:00:00,,,,None,,None,,SFC-26,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot24-July2017_d27912,Sanctuary Forest,,Plot24-July2017,112.00339,1.41835,2017-05-03 00:00:00,2017-07-14 00:00:00,,,,None,,None,,SFC-24,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot30-July2017_d27917,Sanctuary Forest,,Plot30-July2017,112.02754,1.41805,2017-05-11 00:00:00,2017-06-01 00:00:00,,,,None,,None,,SFC-30,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot22-July2017_d27910,Sanctuary Forest,,Plot22-July2017,112.01033,1.41866,2017-05-01 00:00:00,2017-07-18 00:00:00,,,,None,,None,,SFC-22,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot32-July2017_d27921,Sanctuary Forest,,Plot32-July2017,112.01208,1.41732,2017-05-04 00:00:00,2017-07-17 00:00:00,,,,None,,None,,SFC-32,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot25-July2017_d27913,Sanctuary Forest,,Plot25-July2017,112.00533,1.42268,2017-05-03 00:00:00,2017-07-14 00:00:00,,,,None,,None,,SFC-25,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot17-Sep2017_d33120,Buffer Forest,,Plot17-Sep2017,112.01824,1.41268,2017-07-15 00:00:00,2017-09-16 00:00:00,,,,None,,None,,SCBI-47,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot01-Sep2017_d33104,Reserve Forest,,Plot01-Sep2017,111.98443,1.38705,2017-07-23 00:00:00,2017-09-12 00:00:00,,,,None,,None,,SCBI-146,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot03-Sep2017_d33106,Reserve Forest,,Plot03-Sep2017,111.98013,1.39128,2017-07-12 00:00:00,2017-09-24 00:00:00,,,,None,,None,,SCBI-48,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot04-Sep2017_d33107,Reserve Forest,,Plot04-Sep2017,111.97739,1.39488,2017-07-22 00:00:00,2017-09-24 00:00:00,,,,None,,None,,NRC-134,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot05-Sep2017_d33108,Reserve Forest,,Plot05-Sep2017,111.97807,1.40016,2017-07-22 00:00:00,2017-09-24 00:00:00,,,,None,,None,,SCBI-57,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot02-Sep2017_d33105,Reserve Forest,,Plot02-Sep2017,111.98776,1.38292,2017-07-23 00:00:00,2017-09-25 00:00:00,,,,None,,None,,SI-05,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot06-Sep2017_d33109,Reserve Forest,,Plot06-Sep2017,111.99057,1.39679,2017-07-23 00:00:00,2017-09-22 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot10-Sep2017_d33113,Reserve Forest,,Plot10-Sep2017,111.98550,1.40476,2017-07-23 00:00:00,2017-09-23 00:00:00,,,,None,,None,,SCBI-49,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot12-Sep2017_d33115,Reserve Forest,,Plot12-Sep2017,111.99201,1.40484,2017-07-22 00:00:00,2017-09-22 00:00:00,,,,None,,None,,SI-07,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot14-Sep2017_d33117,Reserve Forest,,Plot14-Sep2017,111.99928,1.39225,2017-07-26 00:00:00,2017-09-25 00:00:00,,,,None,,None,,YAG-10,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot45-Sep2017_d33148,Sanctuary Forest,,Plot45-Sep2017,112.01266,1.43755,2017-07-16 00:00:00,2017-09-19 00:00:00,,,,None,,None,,FONZ-02,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot19-Sep2017_d33122,Buffer Forest,,Plot19-Sep2017,112.00227,1.40526,2017-07-13 00:00:00,2017-09-13 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot15-Sep2017_d33118,Buffer Forest,,Plot15-Sep2017,112.00831,1.41190,2017-07-16 00:00:00,2017-09-16 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot31-Sep2017_d33134,Sanctuary Forest,,Plot31-Sep2017,112.01243,1.41957,2017-07-19 00:00:00,2017-09-20 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot20-Sep2017_d33123,Buffer Forest,,Plot20-Sep2017,112.00363,1.41058,2000-01-01 00:00:00,2000-01-01 00:00:00,,,,None,,None,,SCBI--53,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot23-Sep2017_d33126,Sanctuary Forest,,Plot23-Sep2017,112.00882,1.42287,2000-01-01 00:00:00,2000-01-01 00:00:00,,,,None,,None,,SI-13,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot43-Sep2017_d33146,Sanctuary Forest,,Plot43-Sep2017,112.00675,1.43407,2017-07-16 00:00:00,2017-09-19 00:00:00,,,,None,,None,,FONZ-01,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot22-Sep2017_d33125,Sanctuary Forest,,Plot22-Sep2017,112.01033,1.41866,2000-01-01 00:00:00,2000-01-01 00:00:00,,,,None,,None,,SCBI-54,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot26-Sep2017_d33129,Sanctuary Forest,,Plot26-Sep2017,112.00652,1.42851,2017-07-14 00:00:00,2017-09-18 00:00:00,,,,None,,None,,SI-12,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot28-Sep2017_d33131,Sanctuary Forest,,Plot28-Sep2017,112.02124,1.41436,2000-01-01 00:00:00,2000-01-01 00:00:00,,,,None,,None,,SI-13,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot21-Sep2017_d33124,Sanctuary Forest,,Plot21-Sep2017,112.00695,1.41658,2017-07-17 00:00:00,2017-09-16 00:00:00,,,,None,,None,,YAG-05,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot11-Sep2017_d33114,Reserve Forest,,Plot11-Sep2017,111.98035,1.40998,2017-07-23 00:00:00,2017-09-13 00:00:00,,,,None,,None,,SI-06,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot13-Sep2017_d33116,Reserve Forest,,Plot13-Sep2017,111.99262,1.40981,2017-07-24 00:00:00,2017-09-22 00:00:00,,,,None,,None,,SI-09,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot29-Sep2017_d33132,Sanctuary Forest,,Plot29-Sep2017,112.02399,1.41649,2017-07-15 00:00:00,2017-09-14 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot33-Sep2017_d33136,Sanctuary Forest,,Plot33-Sep2017,112.00983,1.41524,2017-07-17 00:00:00,2017-09-15 00:00:00,,,,None,,None,,SCBI-63,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot44-Sep2017_d33147,Sanctuary Forest,,Plot44-Sep2017,112.01313,1.44332,2017-07-16 00:00:00,2017-09-19 00:00:00,,,,None,,None,,FONZ-09,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot35-Sep2017_d33138,Sanctuary Forest,,Plot35-Sep2017,112.01889,1.41632,2017-07-16 00:00:00,2017-09-17 00:00:00,,,,None,,None,,NRC-999,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot24-Sep2017_d33127,Sanctuary Forest,,Plot24-Sep2017,112.00339,1.41835,2017-07-14 00:00:00,2017-07-19 00:00:00,,,,None,,None,,NRC-151,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot18-Sep2017_d33121,Buffer Forest,,Plot18-Sep2017,112.00639,1.40089,2017-07-16 00:00:00,2017-09-13 00:00:00,,,,None,,None,,YAG-9,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot25-Sep2017-pt1_d33128,Sanctuary Forest,,Plot25-Sep2017-pt1,112.00533,1.42268,2017-07-13 00:00:00,2017-08-04 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot34-Sep2017_d33137,Sanctuary Forest,,Plot34-Sep2017,112.01388,1.41566,2017-07-17 00:00:00,2017-09-15 00:00:00,,,,None,,None,,SCBI-56,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot37-Sep2017_d33140,Sanctuary Forest,,Plot37-Sep2017,112.01308,1.42249,2017-07-18 00:00:00,2017-09-20 00:00:00,,,,None,,None,,FONZ-12,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot40-Sep2017_d33143,Sanctuary Forest,,Plot40-Sep2017,112.01592,1.41917,2017-07-19 00:00:00,2017-09-15 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot39-Sep2017_d33142,Sanctuary Forest,,Plot39-Sep2017,112.02428,1.42094,2017-07-15 00:00:00,2017-09-14 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot41-Sep2017_d33144,Sanctuary Forest,,Plot41-Sep2017,112.00906,1.44364,2017-07-16 00:00:00,2017-09-19 00:00:00,,,,None,,None,,FONZ-03,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot38-Sep2017_d33141,Sanctuary Forest,,Plot38-Sep2017,112.01743,1.42203,2017-07-18 00:00:00,2017-09-20 00:00:00,,,,None,,None,,FONZ-06,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot42-Sep2017_d33145,Sanctuary Forest,,Plot42-Sep2017,112.00824,1.43917,2017-07-16 00:00:00,2017-09-19 00:00:00,,,,None,,None,,FONZ-04,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot25-Sep2017-pt2_d35960,Sanctuary Forest,,Plot25-Sep2017-pt2,112.00533,1.42268,2017-08-23 00:00:00,2017-09-11 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot32-Sep2017_d33135,Sanctuary Forest,,Plot32-Sep2017,112.01208,1.41732,2017-07-17 00:00:00,2017-09-15 00:00:00,,,,None,,None,,YA63,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot17-Nov2017_d36336,Buffer Forest,,Plot17-Nov2017,112.01824,1.41268,2017-09-16 00:00:00,2017-11-16 00:00:00,,,,None,,None,,SCBI-47,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot15-Nov2017_d36334,Buffer Forest,,Plot15-Nov2017,112.00831,1.41190,2017-09-16 00:00:00,2017-11-20 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot04-Nov2017_d36323,Reserve Forest,,Plot04-Nov2017,111.97739,1.39488,2017-09-24 00:00:00,2017-11-11 00:00:00,,,,None,,None,,NRC-134,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot03-Nov2017_d36322,Reserve Forest,,Plot03-Nov2017,111.98013,1.39128,2017-09-24 00:00:00,2017-11-11 00:00:00,,,,None,,None,,SCBI-48,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot02-Nov2017_d36321,Reserve Forest,,Plot02-Nov2017,111.98776,1.38292,2017-09-25 00:00:00,2017-11-13 00:00:00,,,,None,,None,,SI-05,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot14-Nov2017_d36320,Reserve Forest,,Plot14-Nov2017,111.99928,1.39225,2017-09-12 00:00:00,2017-11-13 00:00:00,,,,None,,None,,Yag-10,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot06-Jan2018_d38041,Reserve Forest,,Plot06-Jan2018,111.99057,1.39679,2017-11-21 00:00:00,2018-01-21 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot08-Jan2018_d38043,Reserve Forest,,Plot08-Jan2018,111.99784,1.39903,2017-11-21 00:00:00,2018-01-18 00:00:00,,,,None,,None,,NRC123,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot05-Jan2018_d38040,Reserve Forest,,Plot05-Jan2018,111.97807,1.40016,2017-11-11 00:00:00,2018-01-20 00:00:00,,,,None,,None,,SCBI-57,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot11-Jan2018_d38046,Reserve Forest,,Plot11-Jan2018,111.98035,1.40998,2017-11-22 00:00:00,2018-01-21 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot13-Jan2018_d38048,Reserve Forest,,Plot13-Jan2018,111.99262,1.40981,2017-11-21 00:00:00,2018-01-21 00:00:00,,,,None,,None,,SI-09,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot12-Jan2018_d38047,Reserve Forest,,Plot12-Jan2018,111.99201,1.40484,2017-11-21 00:00:00,2018-01-21 00:00:00,,,,None,,None,,SI-07,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot10-Jan2018_d38045,Reserve Forest,,Plot10-Jan2018,111.98550,1.40476,2017-11-23 00:00:00,2018-01-21 00:00:00,,,,None,,None,,SCBI-49,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot14-Jan2018_d38049,Reserve Forest,,Plot14-Jan2018,111.99928,1.39225,2017-11-12 00:00:00,2018-01-20 00:00:00,,,,None,,None,,YAG-10,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot01-Jan2018_d38036,Reserve Forest,,Plot01-Jan2018,111.98443,1.38705,2017-11-13 00:00:00,2018-01-20 00:00:00,,,,None,,None,,SCBI-46,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot40-Jan2018_d38075,Sanctuary Forest,,Plot40-Jan2018,112.01592,1.41917,2017-11-16 00:00:00,2018-01-13 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot21-Jan2018_d38056,Sanctuary Forest,,Plot21-Jan2018,112.00695,1.41658,2017-11-20 00:00:00,2018-01-14 00:00:00,,,,None,,None,,YAG-05,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot02-Jan2018_d38037,Reserve Forest,,Plot02-Jan2018,111.98776,1.38292,2017-11-13 00:00:00,2018-01-20 00:00:00,,,,None,,None,,SI-05,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot30-Jan2018_d38065,Sanctuary Forest,,Plot30-Jan2018,112.02754,1.41805,2017-11-14 00:00:00,2018-01-11 00:00:00,,,,None,,None,,SCBI-55,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot20-Jan2018_d38055,Buffer Forest,,Plot20-Jan2018,112.00363,1.41058,2017-11-14 00:00:00,2018-01-11 00:00:00,,,,None,,None,,SCBI-53,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot47-Jan2018_d38082,Reserve Forest,,Plot47-Jan2018,111.99307,1.38718,2017-11-22 00:00:00,2018-01-20 00:00:00,,,,None,,None,,SI-1004,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot25-Jan2018_d38060,Sanctuary Forest,,Plot25-Jan2018,112.00533,1.42268,2017-11-18 00:00:00,2018-01-14 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot15-Jan2018_d38050,Buffer Forest,,Plot15-Jan2018,112.00831,1.41190,2017-11-20 00:00:00,2018-01-12 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot23-Jan2018_d38058,Sanctuary Forest,,Plot23-Jan2018,112.00882,1.42287,2017-11-20 00:00:00,2018-01-14 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot18-Jan2018_d38053,Buffer Forest,,Plot18-Jan2018,112.00639,1.40089,2017-11-17 00:00:00,2018-01-18 00:00:00,,,,None,,None,,YAG-9,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot48-Jan2018_d38083,Reserve Forest,,Plot48-Jan2018,111.99307,1.38899,2017-11-22 00:00:00,2018-01-20 00:00:00,,,,None,,None,,SI-1003,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot32-Jan2018_d38067,Sanctuary Forest,,Plot32-Jan2018,112.01208,1.41732,2017-11-16 00:00:00,2018-01-13 00:00:00,,,,None,,None,,YAG-03,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot46-Jan2018_d38081,Buffer Forest,,Plot46-Jan2018,112.00732,1.40814,2017-11-20 00:00:00,2018-01-12 00:00:00,,,,None,,None,,SI-1002,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot41-Jan2018_d38076,Sanctuary Forest,,Plot41-Jan2018,112.00906,1.44364,2017-11-15 00:00:00,2018-01-16 00:00:00,,,,None,,None,,FONZ-03,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot33-Jan2018_d38068,Sanctuary Forest,,Plot33-Jan2018,112.00983,1.41524,2017-11-16 00:00:00,2018-01-13 00:00:00,,,,None,,None,,SCBI-63,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot28-Jan2018_d38063,Sanctuary Forest,,Plot28-Jan2018,112.02124,1.41436,2017-11-14 00:00:00,2018-01-11 00:00:00,,,,None,,None,,SI-13,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot17-Jan2018_d38052,Buffer Forest,,Plot17-Jan2018,112.01824,1.41268,2017-11-16 00:00:00,2018-01-11 00:00:00,,,,None,,None,,SCBI-47,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot26-Jan2018_d38061,Sanctuary Forest,,Plot26-Jan2018,112.00652,1.42851,2017-11-18 00:00:00,2018-01-14 00:00:00,,,,None,,None,,SI-12,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot39-Jan2018_d38074,Sanctuary Forest,,Plot39-Jan2018,112.02428,1.42094,2017-11-14 00:00:00,2018-01-11 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot16-Jan2018_d38051,Buffer Forest,,Plot16-Jan2018,112.01359,1.41116,2017-11-20 00:00:00,2018-01-12 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot24-Jan2018_d38059,Sanctuary Forest,,Plot24-Jan2018,112.00339,1.41835,2017-11-18 00:00:00,2017-12-09 00:00:00,,,,None,,None,,NRC-151,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot27-Jan2018_d38062,Sanctuary Forest,,Plot27-Jan2018,112.00315,1.42940,2017-11-18 00:00:00,2018-01-14 00:00:00,,,,None,,None,,SCBI-69,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot22-Jan2018_d38057,Sanctuary Forest,,Plot22-Jan2018,112.01033,1.41866,2000-01-01 00:00:00,2000-01-01 00:00:00,,,,None,,None,,SCBI-54,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot03-Jan2018_d38038,Reserve Forest,,Plot03-Jan2018,111.98013,1.39128,2017-11-11 00:00:00,2017-12-22 00:00:00,,,,None,,None,,SCBI-48,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot37-Jan2018_d38072,Sanctuary Forest,,Plot37-Jan2018,112.01308,1.42249,2017-11-20 00:00:00,2018-01-13 00:00:00,,,,None,,None,,FONZ-12,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot34-Jan2018_d38069,Sanctuary Forest,,Plot34-Jan2018,112.01388,1.41566,2017-11-16 00:00:00,2018-01-13 00:00:00,,,,None,,None,,SCBI-56,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot31-Jan2018_d38066,Sanctuary Forest,,Plot31-Jan2018,112.01243,1.41957,2017-11-20 00:00:00,2018-01-13 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot19-Jan2018_d38054,Buffer Forest,,Plot19-Jan2018,112.00227,1.40526,2017-11-17 00:00:00,2018-01-18 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot05-Nov2017_d36324,Reserve Forest,,Plot05-Nov2017,111.97807,1.40016,2017-09-24 00:00:00,2017-11-11 00:00:00,,,,None,,None,,SCBI-57,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot10-Nov2017_d36329,Reserve Forest,,Plot10-Nov2017,111.98550,1.40476,2017-09-23 00:00:00,2017-11-22 00:00:00,,,,None,,None,,SCBI-49,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot13-Nov2017_d36332,Reserve Forest,,Plot13-Nov2017,111.99262,1.40981,2017-09-22 00:00:00,2017-11-21 00:00:00,,,,None,,None,,SI-09,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot12-Nov2017_d36331,Reserve Forest,,Plot12-Nov2017,111.99201,1.40484,2017-09-22 00:00:00,2017-11-21 00:00:00,,,,None,,None,,SI-07,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
